Idade,Gênero,Renda_Mensal,Nu_de_E-mails_Enviados,Num_de_E-mails_Abertos,Tempo_no_Site_(min),Valor_Gasto
40,1,3202,4,4,29,476.6
58,0,2406,5,5,47,491.19
42,0,1634,5,3,23,215.67
58,0,2047,1,1,2,299.39
27,0,3384,3,3,1,301.63
39,1,4986,2,1,43,580.31
36,1,2083,7,7,39,494.13
18,1,2369,5,3,18,313.12
24,0,2344,3,1,23,371.64
21,0,1507,8,6,49,370.45
18,1,3566,1,0,19,328.3
32,1,2043,1,1,56,470.31
57,1,3113,6,4,46,605.16
29,0,3361,1,0,48,468.86
39,1,2109,4,4,49,528.45
39,0,1443,6,3,30,286.12
67,1,4976,1,1,49,762.04
64,1,3525,9,9,40,621.55
34,1,2614,4,0,57,593.08
46,0,2190,9,8,30,588.46
63,0,2878,9,3,36,436.23
31,0,2327,6,6,42,465.47
67,0,1960,7,6,28,425.42
37,0,3660,1,1,3,383.54
67,0,3305,5,3,57,600.22
65,1,3508,3,3,9,442.83
50,0,4246,10,2,35,518.64
60,1,4410,10,9,54,745.48
32,0,3115,6,5,34,477.52
29,1,3722,4,1,56,588.77
57,1,2568,9,2,47,571.49
37,0,3442,7,7,20,426.78
47,1,3245,4,3,42,516.02
55,0,1755,6,3,40,414.3
20,0,2611,2,1,0,208.32
45,0,4874,3,2,41,586.27
43,0,3470,7,2,11,396.75
47,1,3660,4,1,23,544.96
30,0,2356,10,0,1,156.75
30,1,2337,7,6,46,523.59
19,1,3462,9,3,55,556.43
54,1,4697,5,5,19,482.48
66,0,4267,1,1,15,458.58
55,1,2742,5,2,33,520.99
19,0,3415,6,6,12,274.9
53,1,4019,2,0,17,423.23
43,0,4810,8,6,28,502.9
28,0,3199,2,1,53,415.53
25,0,3658,9,3,50,511.08
61,0,3351,2,0,42,442.29
57,1,3568,3,2,13,435.35
60,1,4774,8,4,29,607.16
39,0,3567,6,0,57,561.0
37,1,4891,1,0,34,560.62
25,0,4011,4,2,8,387.1
46,0,4432,5,3,36,483.17
57,1,1463,3,0,45,424.23
43,0,3571,1,1,38,497.31
47,0,1706,3,1,11,237.7
34,0,4672,9,1,20,467.87
37,0,3524,2,0,17,363.28
69,0,4033,1,0,10,485.56
33,1,1876,7,2,26,355.23
63,1,3717,7,6,23,462.75
60,1,3081,5,4,40,581.08
24,0,4463,2,0,42,477.57
33,0,2045,1,1,49,449.97
62,0,2766,5,1,33,470.43
64,0,2936,10,9,19,433.07
65,0,1621,4,3,12,250.6
44,0,3548,9,0,46,488.1
40,1,3487,5,1,7,230.29
41,0,1649,10,10,36,448.48
26,1,1747,2,2,4,208.98
52,0,3522,4,0,6,353.18
68,1,2988,9,0,43,451.11
37,0,1911,8,8,51,504.87
54,1,2976,3,0,11,440.61
59,1,2202,8,1,40,521.87
34,0,4952,2,2,3,399.63
64,0,4051,3,3,39,572.54
48,1,4534,5,3,18,409.62
25,0,2547,10,10,53,550.68
32,0,3760,10,2,0,292.42
48,0,4573,8,3,54,570.74
47,1,1640,1,0,42,429.67
63,0,1561,4,2,54,349.0
37,1,3190,1,1,12,336.8
56,1,4621,1,0,49,616.23
29,0,4618,5,1,52,629.01
66,1,4940,6,5,51,703.84
34,0,3036,1,1,41,421.48
59,0,4977,6,1,44,592.89
47,1,3986,5,0,24,433.78
46,1,1744,4,2,43,500.19
36,1,4845,10,6,44,544.63
63,1,1585,5,4,33,517.08
28,1,4696,8,4,34,550.21
51,0,2778,9,3,16,415.98
67,1,3520,2,2,25,367.64
24,0,2496,6,1,20,160.99
61,0,2230,3,1,50,478.9
51,1,3113,2,2,11,407.95
37,1,3983,1,1,15,380.4
67,1,3675,4,3,51,681.94
55,1,3024,8,0,19,455.27
41,1,2035,3,3,53,562.05
27,0,1989,5,5,9,253.61
49,0,4153,10,9,22,510.43
69,0,1834,5,2,54,488.96
32,1,4175,5,4,46,589.98
54,1,4906,9,6,29,557.09
37,0,2806,8,0,58,465.06
20,1,2641,8,2,7,302.77
54,1,4769,1,0,50,623.31
57,1,4588,1,1,4,386.52
25,0,2165,2,0,11,235.71
57,1,2158,8,4,41,535.89
61,0,2099,10,4,53,521.19
40,1,2134,1,0,13,294.25
57,1,2978,4,3,59,658.7
28,0,2158,9,8,53,557.35
63,1,1653,2,1,11,333.7
25,1,4974,3,0,23,404.1
46,1,4124,6,1,44,567.13
47,0,2119,10,1,52,449.59
27,1,4981,3,2,52,580.4
56,1,1846,4,3,16,389.2
45,1,2192,9,7,0,348.34
66,1,1895,9,6,53,638.06
53,1,4930,10,7,41,627.95
30,0,3843,5,2,57,565.02
49,0,2945,7,6,36,484.94
53,1,1581,9,2,10,320.42
54,1,2432,8,1,41,501.09
43,0,4409,7,0,5,330.82
39,1,2280,8,2,14,325.36
21,1,3782,5,2,40,556.44
48,1,2259,5,3,39,440.86
35,1,2909,5,1,22,376.79
55,1,4715,1,0,22,559.82
41,1,2107,6,3,37,411.8
40,1,3818,5,0,37,467.9
39,1,4758,8,7,48,712.6
19,0,1443,8,0,11,93.95
48,0,1588,2,2,6,258.43
28,1,4376,6,3,36,510.32
45,1,3524,10,10,15,511.7
63,1,3486,10,7,54,629.26
49,1,2914,6,4,37,577.95
22,0,3727,3,0,39,364.49
55,0,4056,1,1,34,529.05
27,0,4471,7,1,39,423.78
57,0,1477,10,10,28,518.27
63,1,1544,5,4,38,479.63
41,1,3340,10,5,16,526.54
52,1,2327,5,4,50,519.41
61,0,4849,8,2,25,487.32
65,1,3541,5,1,19,522.59
40,1,3328,5,3,45,480.09
34,0,3266,1,0,24,316.34
18,0,4441,2,1,59,587.8
48,0,2763,5,2,37,388.21
48,0,4581,7,5,38,591.14
59,0,1996,3,3,36,436.32
59,1,3786,1,0,18,371.62
51,1,4001,2,1,20,510.44
26,0,2560,3,3,31,301.88
39,1,3669,9,7,27,555.01
30,1,3160,8,8,38,544.42
42,1,3592,4,0,40,490.85
65,1,4986,8,4,11,469.03
35,0,3616,9,5,56,597.26
68,1,3304,3,1,46,547.57
29,1,4334,6,2,14,475.1
57,1,3841,8,7,27,623.27
34,0,4505,10,9,55,740.35
32,1,2385,7,6,20,407.29
59,0,4054,9,7,15,445.48
32,0,2854,7,4,22,341.85
32,0,3931,1,1,51,507.05
56,0,1645,9,8,25,411.65
30,1,4031,5,0,14,403.38
34,0,2889,6,6,36,514.03
49,0,3005,2,1,11,314.26
26,0,2182,2,2,3,125.94
57,0,4645,4,0,34,495.88
37,0,3760,4,4,30,529.79
43,1,1717,5,4,26,314.02
44,0,1413,7,5,31,400.61
38,1,1682,1,0,32,350.57
35,1,1832,10,8,12,307.43
30,0,4626,4,2,36,511.08
33,1,4159,9,5,43,667.0
26,1,2275,8,0,1,237.77
29,1,3288,3,2,37,464.27
61,0,4419,6,4,36,498.15
55,0,4453,9,2,58,637.71
36,0,2421,8,0,49,371.44
24,0,4338,7,1,55,534.4
52,0,4151,7,7,4,398.4
65,0,4326,1,1,17,323.27
35,0,2472,5,0,47,498.02
33,1,1518,7,1,16,219.97
56,1,4780,2,0,1,396.7
21,0,3260,6,5,48,521.69
42,1,4580,2,2,41,653.43
49,0,3740,3,3,57,560.39
57,0,2545,1,1,34,295.79
30,0,1960,3,0,13,276.93
62,1,4011,7,4,50,602.08
34,0,3032,5,4,11,332.57
66,0,3249,4,2,57,620.53
54,0,3647,8,6,32,347.75
23,0,4211,8,3,6,235.81
36,1,4329,1,0,57,600.41
30,0,2923,9,1,38,276.94
43,1,2789,9,5,44,478.55
31,1,1430,2,1,8,239.64
48,0,2270,2,0,4,225.08
21,0,2828,8,1,3,223.53
56,1,2696,6,4,31,514.26
25,1,4444,3,0,4,258.11
42,1,1821,2,2,55,455.81
30,1,2838,5,3,55,594.97
49,0,3105,8,6,59,684.47
55,1,3943,6,2,51,583.78
55,1,4787,3,3,43,657.3
45,1,2035,9,6,7,377.1
47,1,2067,8,1,12,329.23
20,0,2179,10,10,3,251.51
45,0,1429,6,0,51,384.42
20,0,3643,1,0,10,371.41
62,1,3864,2,0,14,442.01
51,1,4258,4,4,55,699.35
33,0,4614,2,0,45,537.92
39,0,3938,3,2,17,339.28
49,1,3228,8,0,19,406.94
55,0,3192,9,7,0,323.49
25,1,1419,6,2,0,173.94
25,1,2116,4,2,10,291.65
23,1,2753,2,1,28,337.87
31,1,4874,7,5,28,485.46
49,1,2571,10,1,23,426.69
52,1,1942,7,5,19,369.52
27,0,4372,10,9,29,490.35
20,0,4850,9,8,37,451.06
29,0,4972,5,1,4,384.75
66,1,4148,10,8,44,715.6
48,0,4494,4,4,9,441.1
46,1,3433,10,2,5,378.02
22,1,4012,6,6,3,293.8
69,1,3905,2,1,3,419.7
42,1,4597,2,0,6,363.39
58,0,3127,9,5,47,509.21
48,0,4165,7,3,32,519.25
38,0,3655,7,3,8,411.68
37,1,4319,5,2,25,559.62
56,0,3172,7,6,50,611.71
39,0,2758,9,4,51,509.39
21,0,3208,10,6,46,481.62
30,1,4995,5,1,40,524.52
62,0,4087,9,2,20,434.86
59,1,4440,1,1,59,740.43
67,0,3097,3,3,51,665.01
66,1,4089,7,0,59,640.63
37,0,4648,4,0,21,311.65
69,0,4735,2,0,32,508.21
30,0,3214,3,3,57,580.9
34,1,1455,7,1,32,464.36
53,0,4953,8,8,47,734.15
50,0,1900,9,1,4,289.26
18,1,1592,6,0,20,223.12
32,1,4560,10,9,26,520.93
30,1,3833,9,6,40,495.46
34,1,2039,4,1,0,196.68
41,0,2368,5,3,50,526.1
25,0,3526,1,0,15,382.52
67,1,2960,9,8,34,599.28
44,0,2527,9,4,35,416.59
62,1,3193,9,3,43,525.31
40,0,4238,3,3,31,471.27
63,1,2062,10,7,28,499.26
25,0,3288,10,0,38,331.25
25,1,2679,10,0,46,510.02
43,1,1752,8,7,22,382.4
64,0,4362,3,2,14,479.17
30,0,3220,6,1,25,355.45
56,0,4787,5,1,36,556.21
54,1,3857,8,5,24,485.75
66,0,4162,3,1,54,602.87
45,1,4931,1,0,1,423.65
42,0,3556,9,2,11,330.23
33,0,2766,10,6,18,299.05
19,1,4688,9,8,58,697.98
35,1,1860,3,1,31,397.28
34,0,2853,2,2,22,409.29
47,1,1488,4,4,4,336.03
56,1,2307,8,7,54,614.12
30,0,1960,6,5,24,300.63
49,1,2209,10,9,56,617.03
67,0,4908,1,0,34,523.21
46,0,2864,8,7,55,605.51
63,1,2920,5,5,28,564.08
47,0,2226,6,6,37,512.29
35,1,4481,5,3,44,573.44
30,0,3594,10,3,19,339.1
60,1,4113,5,3,46,614.63
38,1,4737,3,1,35,451.25
47,1,2995,4,4,51,528.61
38,1,4738,5,4,6,431.17
65,1,2057,2,0,21,406.81
34,0,3237,6,6,17,399.41
57,0,2131,2,1,52,451.53
36,1,2934,4,0,20,344.14
69,0,4072,1,0,21,433.12
32,1,3943,4,0,38,482.09
26,1,2481,7,3,11,345.45
69,0,2878,8,6,10,326.49
27,0,2059,2,2,55,394.49
61,1,2203,3,2,11,342.23
48,1,1990,1,1,25,312.22
40,1,4487,7,3,29,434.33
69,1,3460,4,1,14,366.33
47,1,4773,10,2,7,425.51
50,1,3568,8,6,42,629.93
69,0,1871,5,5,52,574.12
26,1,3725,9,8,17,532.65
64,1,2573,6,4,9,396.73
18,0,4917,10,10,7,428.66
61,1,1455,2,1,37,427.23
52,1,4345,1,1,34,541.16
28,0,2945,1,0,19,402.28
51,1,4403,9,3,11,470.22
33,0,2394,1,1,48,453.11
26,1,3721,3,2,2,260.79
49,0,4187,2,0,19,422.87
32,0,2044,4,4,49,484.12
29,0,3611,1,1,11,359.07
50,1,3672,1,1,53,640.1
62,1,4475,4,4,23,546.41
31,0,2669,4,0,15,261.98
25,0,4322,7,4,59,597.5
25,1,2034,8,0,53,472.06
44,1,3389,8,0,9,415.83
29,1,1772,8,1,18,350.23
18,1,3779,9,7,40,582.6
60,1,3681,1,0,13,520.51
57,0,1621,9,8,51,397.24
59,1,4879,10,10,13,553.95
68,0,2342,8,6,21,417.54
28,1,3018,1,0,3,238.29
56,0,1900,7,3,46,420.51
60,0,2012,9,6,51,449.74
48,1,2185,4,4,58,569.68
34,0,2289,9,7,33,462.15
50,0,2899,1,0,57,568.65
49,0,2111,9,4,17,290.94
46,0,3911,6,3,33,493.56
38,1,3872,4,1,17,482.48
38,0,3369,5,2,39,383.45
57,1,3935,7,7,30,572.81
40,0,1667,10,1,41,392.67
23,1,2585,4,0,19,320.75
39,1,3586,8,1,35,534.83
67,1,1803,3,1,41,414.26
55,0,3939,2,0,9,301.66
54,1,2404,1,1,58,612.3
62,1,4880,6,6,2,402.89
68,0,4382,2,1,20,505.69
25,1,3861,8,8,35,570.54
58,0,3733,10,5,54,659.75
66,0,2256,4,4,9,306.34
52,1,1550,9,0,6,286.99
68,0,1514,4,2,21,278.09
28,0,2677,4,3,22,309.12
41,0,2552,8,1,11,276.42
66,1,2649,8,6,38,519.51
38,0,1895,5,2,12,261.66
68,0,3988,3,1,39,483.19
19,0,1635,2,1,58,433.18
57,1,2705,9,0,12,446.34
36,0,3260,9,1,32,342.17
56,1,3296,5,5,30,525.67
45,0,4617,8,1,47,484.95
34,1,3573,7,0,50,505.0
23,1,2876,3,0,27,409.9
36,1,2055,5,5,18,343.22
55,0,4110,9,3,20,482.62
45,0,4848,4,3,31,535.19
19,0,2667,3,1,25,303.12
55,1,1869,7,5,12,311.98
54,0,3834,8,8,28,553.97
68,0,3039,5,3,6,363.16
69,1,2022,8,5,46,492.7
21,0,1618,5,1,25,209.67
39,0,2955,9,0,5,112.3
43,1,4951,7,6,31,530.27
66,1,2878,5,2,35,505.23
60,0,2328,9,0,53,448.61
53,1,3780,5,5,22,463.42
30,0,3552,8,4,51,602.13
69,0,2843,4,4,10,421.59
49,0,2593,9,8,55,547.92
34,0,4331,6,2,20,444.23
58,0,3558,6,0,18,444.64
53,1,3684,3,2,33,556.13
63,1,2263,3,1,48,554.1
36,0,1852,4,1,46,459.52
52,1,2131,1,1,51,564.03
63,1,1996,6,2,49,480.15
57,0,3426,1,0,43,490.85
45,1,4884,4,3,34,556.6
18,1,1475,7,1,48,467.37
59,0,2179,6,4,30,387.93
35,0,1971,8,0,45,355.94
65,0,4762,4,3,28,589.43
57,0,3145,9,6,5,369.23
50,0,2081,10,0,35,484.64
29,0,2954,8,2,52,442.59
25,0,2683,5,0,30,308.21
41,1,3827,6,4,31,574.45
33,0,4203,5,5,39,457.19
67,1,2029,6,6,58,701.43
21,1,4465,1,1,19,359.88
55,0,3406,4,4,21,455.81
61,1,2533,9,3,2,246.5
44,1,2703,4,3,7,340.41
26,1,2495,2,2,44,398.27
64,0,3959,6,1,18,522.26
33,1,4791,2,0,30,451.97
29,1,4976,3,3,31,500.36
48,0,4466,7,2,14,436.07
41,1,3870,4,4,54,605.45
31,1,4477,1,1,38,570.85
62,1,2575,9,2,30,437.21
42,1,3344,6,5,2,321.8
51,1,2763,9,6,50,598.77
20,0,1875,3,2,57,377.9
41,1,4161,5,5,31,564.87
59,0,3072,9,5,9,410.46
26,1,3360,6,0,27,432.65
43,0,3622,2,1,26,439.26
37,0,1471,1,1,47,296.31
57,0,4514,9,7,45,611.62
27,1,1744,1,0,39,374.85
36,1,1487,5,3,42,509.07
20,1,3190,1,1,30,380.43
41,1,3776,5,4,50,495.71
22,1,4900,5,0,33,453.8
20,0,1601,7,5,4,156.99
44,0,4972,7,4,10,318.78
33,0,3324,10,4,6,350.64
66,1,4798,1,1,7,388.42
32,1,1707,9,5,16,351.65
52,0,3960,1,0,43,462.38
29,1,1588,5,3,49,537.75
58,1,2211,7,7,38,522.74
61,0,2217,8,8,40,488.89
43,0,4319,2,2,50,598.36
64,1,3154,1,1,13,360.33
51,1,1626,4,2,23,397.08
40,0,3291,4,1,29,375.47
48,1,4112,10,9,57,696.87
67,0,2008,6,4,50,520.02
37,0,3129,1,1,51,440.97
29,0,2767,1,0,49,431.81
40,1,1539,3,0,56,503.92
21,0,2704,5,2,14,151.76
40,0,4010,6,5,52,645.07
65,1,2970,5,5,52,679.3
65,0,3189,5,3,3,241.72
18,1,4849,9,4,12,327.93
42,1,2030,2,2,4,317.6
19,1,3807,1,0,30,466.58
47,0,1553,6,5,11,307.8
20,0,4628,9,7,29,415.05
38,1,4251,7,4,48,709.98
42,1,1656,8,1,9,234.05
37,1,4925,5,5,29,577.22
66,0,4162,10,8,25,557.69
69,1,2725,4,2,43,638.9
39,1,3126,6,6,5,375.56
38,1,2547,3,3,26,434.14
50,0,3673,1,1,19,384.79
69,1,3321,4,3,27,459.22
55,0,3659,9,2,19,292.02
32,0,3864,4,0,11,313.83
63,1,1832,1,0,44,416.98
69,1,1418,4,2,20,396.41
32,1,2960,7,5,29,464.44
63,0,4051,3,2,48,594.77
42,0,3745,10,3,51,503.6
38,0,2082,6,0,9,276.93
41,1,3848,1,1,50,608.14
22,0,1827,4,0,4,96.27
23,1,4243,3,3,57,726.58
66,1,2418,1,1,36,482.36
60,1,3148,3,2,7,315.69
65,0,4633,4,2,29,488.73
61,0,4474,5,5,16,400.26
64,0,1839,6,0,2,297.92
40,1,4464,2,2,20,527.22
21,0,4776,2,2,15,412.77
44,0,1745,6,1,31,367.81
35,1,3731,5,2,26,518.97
38,1,4526,1,1,50,600.2
45,0,4951,3,2,5,403.68
52,1,3778,5,2,41,527.31
39,0,4975,2,0,15,394.08
57,1,1938,1,0,44,503.4
40,1,4219,9,8,2,276.89
20,0,2607,5,1,53,414.36
57,1,3165,2,1,39,535.5
67,1,3084,10,9,19,519.32
27,1,3780,4,0,39,465.38
42,0,4198,3,0,6,353.36
69,1,4527,7,4,58,708.96
66,1,2967,1,1,10,329.25
25,0,3440,10,8,28,501.19
28,0,3066,4,3,51,546.43
22,1,1865,7,7,2,237.29
62,1,2157,10,2,20,398.42
54,1,3315,5,1,52,636.05
62,0,2340,4,3,31,428.2
55,1,2259,4,3,29,474.46
46,0,2279,2,0,38,419.73
22,0,2185,8,7,10,257.29
26,1,3542,4,1,16,394.9
65,1,1954,2,0,24,349.45
19,0,1733,9,8,49,469.36
18,1,2197,10,8,24,392.15
57,1,4717,7,2,8,441.81
68,0,1951,3,3,44,421.21
47,1,3711,7,7,28,546.13
28,0,4295,1,1,14,352.68
45,1,3200,1,1,18,358.02
61,0,1860,4,1,14,215.16
29,0,4722,4,4,38,441.88
56,1,1901,4,2,34,434.35
43,0,3317,9,0,55,542.17
30,0,1875,6,3,39,471.25
25,1,1725,3,3,12,273.99
45,1,4658,6,4,15,406.63
47,1,4663,2,2,2,396.8
26,0,3367,2,1,52,552.92
56,0,1796,7,2,30,337.66
48,0,1706,3,0,54,507.23
38,1,2650,7,0,0,267.29
64,0,4445,3,1,34,562.59
51,0,2173,2,1,15,388.59
48,1,4228,4,1,0,275.54
69,0,2510,4,0,49,553.33
42,1,3803,3,3,13,414.41
29,1,3149,9,1,6,257.99
18,1,3601,6,4,22,411.02
39,0,4177,5,1,34,551.4
57,0,2634,6,3,28,482.45
54,0,3354,8,4,21,320.66
64,1,4654,5,0,15,447.21
18,1,3865,4,4,28,506.39
18,1,1639,7,3,5,221.86
59,0,1822,5,1,17,303.2
59,0,4411,4,1,28,410.13
38,0,4357,5,5,24,426.58
32,0,2102,4,4,44,361.19
34,0,2289,8,1,55,384.78
39,1,2198,8,0,1,180.01
55,0,3521,1,1,43,464.65
52,1,2762,3,1,31,419.04
62,1,3151,4,2,35,484.44
33,0,3398,2,0,31,441.92
25,1,2290,5,0,40,369.14
64,0,4616,8,2,19,545.11
34,0,3019,2,0,54,464.75
34,1,3025,9,7,36,541.21
43,0,4672,7,4,41,588.16
30,0,3815,6,5,37,440.86
34,1,1482,8,0,32,335.7
55,1,3722,2,0,51,575.95
34,1,1717,5,1,4,252.47
65,1,4017,4,1,5,409.41
31,1,4707,8,6,21,474.93
62,1,4811,1,0,20,520.5
23,0,2173,3,1,18,271.63
52,0,1999,10,8,42,586.45
63,0,3533,8,6,14,436.06
31,1,4994,5,3,33,557.2
64,0,3601,4,2,46,579.47
25,1,3020,6,3,6,263.53
32,0,1513,5,2,16,153.37
44,1,3041,3,2,43,509.44
30,0,3016,5,1,43,489.4
66,1,4548,4,2,4,511.08
48,1,1604,1,1,51,397.23
52,1,4412,1,0,38,597.9
23,1,2497,7,7,1,186.61
22,0,4724,4,2,26,453.16
39,0,3869,1,1,44,521.42
66,1,1711,6,1,23,306.35
40,1,4678,1,0,40,613.9
42,1,1865,8,1,46,554.44
51,0,4033,9,0,27,435.53
43,1,2030,3,2,57,549.55
64,1,2048,7,4,46,624.36
22,0,3760,5,1,0,185.68
43,1,2190,3,1,52,460.45
37,1,2891,5,2,51,501.58
23,0,4448,10,3,20,400.25
23,1,3661,7,4,56,600.77
67,1,4133,7,3,27,527.99
35,0,3761,9,8,2,333.03
21,1,3456,8,2,29,402.82
34,0,3059,4,4,0,236.36
31,1,1748,5,3,58,480.97
31,1,3491,5,3,50,528.53
30,1,3406,10,6,51,495.25
24,1,4581,2,1,44,545.87
61,1,3419,7,5,46,525.17
32,0,3194,7,0,44,481.23
36,1,4232,9,6,17,450.6
60,1,4674,9,3,48,667.73
64,0,2483,4,2,32,413.49
61,0,3443,5,1,14,361.94
52,1,2685,7,0,23,466.42
34,0,2661,10,5,35,358.48
52,1,2707,7,6,59,563.18
36,0,4124,10,0,33,449.17
37,0,4968,8,8,25,502.61
53,1,1739,8,6,50,570.93
52,0,2208,2,1,39,455.23
49,1,2615,9,5,21,378.43
65,0,4273,4,3,15,478.82
61,0,2076,1,1,39,379.7
57,0,4205,1,0,41,532.98
41,1,4506,5,2,15,390.45
34,1,4389,7,7,4,434.06
24,0,2374,5,1,50,425.66
60,1,3041,3,3,5,321.9
67,1,2805,7,7,41,531.33
18,1,2680,1,0,23,372.53
52,0,2595,1,1,29,366.1
49,1,1784,2,0,36,467.8
53,0,1696,1,1,31,328.63
30,0,3980,9,8,52,664.11
23,0,4933,4,3,18,365.23
31,0,4156,7,5,50,643.44
54,0,2218,5,0,44,447.62
65,1,2058,7,6,27,497.89
32,1,3016,7,5,46,494.6
64,0,3595,1,1,7,389.21
21,1,1507,1,1,42,425.55
57,1,4602,3,1,0,387.88
33,1,4857,10,10,3,367.15
45,1,1685,2,2,56,468.58
33,1,4337,7,2,21,402.18
21,1,4309,3,2,21,454.92
62,1,2612,7,4,29,466.35
43,0,3184,9,5,57,557.92
45,0,2195,1,1,26,311.43
49,0,2712,3,0,26,437.06
62,1,4621,6,6,12,527.32
19,1,1543,9,7,38,435.04
48,0,4527,5,4,26,461.38
20,1,4606,3,3,38,538.82
25,1,4619,8,1,37,477.17
41,0,2802,5,3,56,549.29
32,0,3832,6,5,7,283.27
60,0,2561,2,2,11,360.26
48,1,4922,4,0,23,470.35
26,1,3222,1,1,17,405.52
56,1,3442,4,3,54,729.46
62,0,2219,1,1,14,315.01
19,0,2155,4,4,59,546.33
25,1,1462,2,1,15,295.67
24,0,4620,6,1,32,377.36
61,0,2593,6,5,9,352.2
68,1,1467,8,5,46,564.41
56,0,2155,9,4,23,404.64
59,0,3887,8,7,44,611.26
33,0,1854,1,1,18,266.97
52,1,3346,3,1,26,461.55
47,1,3785,6,5,44,609.91
27,0,4099,1,0,40,397.77
55,1,3073,8,1,30,461.84
35,1,4288,6,5,20,411.75
67,1,1491,1,0,15,308.67
22,0,3933,10,8,22,401.11
46,1,1788,2,2,13,283.67
56,0,4378,6,6,22,448.3
51,0,3792,10,6,40,565.06
60,1,4658,8,2,17,492.0
62,0,1852,5,3,35,400.58
40,1,1537,1,1,11,201.47
22,1,3129,10,2,55,530.56
47,0,1630,2,0,36,412.78
23,0,2359,4,2,10,291.99
63,1,1689,4,2,4,319.13
61,1,4968,7,0,50,655.64
21,1,2006,2,0,20,320.25
46,1,2346,7,7,31,450.93
40,0,3430,7,7,28,446.54
23,0,1552,7,7,6,186.47
49,0,4305,3,2,35,553.67
59,1,4467,6,6,39,685.35
35,0,3042,6,3,26,380.37
32,0,2288,4,2,5,309.96
57,0,3141,1,1,37,486.68
49,0,1521,9,2,53,476.86
26,1,2487,2,0,3,253.81
54,0,4072,9,7,45,543.49
27,0,4172,8,7,34,457.89
37,0,3405,1,0,9,286.52
23,0,4802,7,5,53,598.78
65,1,2634,10,1,37,536.19
20,1,2207,3,0,49,411.96
59,0,3441,10,7,29,508.58
28,1,2140,10,9,41,512.43
60,1,4529,9,3,8,472.86
34,1,3964,5,2,15,412.02
49,1,2949,3,1,51,490.26
21,0,2452,8,6,3,126.54
21,1,1726,3,1,25,266.21
34,1,4919,7,1,28,487.39
58,0,4871,7,6,27,495.63
36,0,1488,7,3,10,223.62
22,0,4437,1,1,27,465.36
49,0,4358,5,0,43,567.2
39,1,4854,1,1,31,559.02
23,0,4648,7,1,23,452.67
52,1,3052,8,8,50,590.37
39,1,4507,7,1,41,545.51
18,0,2123,1,0,38,362.89
37,0,4518,3,0,6,306.17
39,1,2949,10,8,17,419.46
65,1,3279,3,3,2,477.07
28,0,2265,7,3,43,419.02
30,0,4944,4,2,45,640.38
59,0,2573,3,2,19,270.49
20,1,3009,6,3,33,403.91
26,1,4168,10,3,29,505.84
29,0,3324,6,6,8,328.89
40,1,1676,10,8,9,236.02
31,0,1744,5,2,58,447.72
50,1,3647,6,3,5,511.0
35,1,2498,3,1,16,347.25
66,0,2231,10,9,14,433.77
58,0,2714,5,2,32,399.5
26,0,2977,9,1,55,498.01
40,1,2606,4,0,58,549.68
27,1,2938,2,2,53,591.84
36,0,1710,5,5,12,321.85
64,1,3660,3,3,41,616.38
22,0,2570,3,2,43,411.05
64,1,1683,4,1,54,458.19
69,0,1946,4,0,21,254.6
40,1,4925,5,3,15,485.35
47,1,4570,7,4,33,621.23
42,1,3490,4,0,2,385.09
45,1,2556,7,7,7,328.31
51,0,1480,9,9,19,285.54
62,1,4342,3,0,46,667.75
65,0,4420,5,4,23,465.27
64,0,2238,4,4,50,451.05
42,0,4979,9,0,17,393.27
27,0,4383,5,3,22,387.6
31,1,2581,10,6,0,367.06
59,0,2395,2,1,58,581.03
63,1,4816,10,4,50,669.93
47,1,1892,1,0,1,313.5
58,1,4746,7,2,4,449.55
42,1,3752,1,1,17,469.64
31,0,3427,8,3,15,404.71
52,1,2864,9,1,9,339.07
69,0,3545,7,7,52,673.82
65,1,2451,9,1,28,432.21
51,1,4187,10,10,34,677.86
27,0,2039,6,5,24,330.46
52,1,1529,7,5,41,533.47
28,1,3729,3,2,56,668.69
28,1,4878,9,6,23,552.26
38,1,4438,3,0,12,403.23
38,1,4314,6,0,20,437.86
39,0,1573,4,0,41,213.8
62,1,4159,9,6,42,616.31
24,1,4587,1,0,38,563.98
34,0,3088,9,7,33,505.89
19,1,1578,4,3,18,250.17
29,0,1711,10,7,27,356.78
59,1,3487,5,2,26,482.89
35,1,4907,1,0,49,644.83
28,0,1973,1,0,25,390.08
33,1,4342,6,4,10,458.52
66,1,3615,10,7,48,639.24
68,0,2759,1,0,34,440.03
35,0,4831,2,2,19,496.65
52,1,2556,3,3,11,296.37
43,0,4111,7,5,56,590.8
33,1,2963,2,0,27,434.65
23,0,4280,5,2,1,349.72
61,1,1972,9,7,56,651.05
60,0,2599,10,8,0,299.62
64,0,4545,8,8,8,502.08
64,0,4823,8,6,21,554.86
65,0,3101,2,2,55,597.59
59,0,1723,1,1,50,459.3
29,0,3835,9,2,39,467.4
30,0,2781,10,2,26,303.68
21,0,3609,4,1,8,396.46
56,0,3323,9,0,6,316.0
19,1,4044,7,4,35,532.63
43,0,1992,6,1,53,449.7
44,1,2388,10,4,47,574.67
44,0,1588,9,0,37,287.48
32,1,3813,10,9,49,552.37
25,1,1925,4,3,1,229.73
24,0,3768,1,0,42,549.1
64,0,1530,5,1,4,294.92
63,1,2954,6,1,16,373.28
